timestamp,open,high,low,close,volume
2026-04-17 12:00:00,12059360.0,12130523.0,12048559.0,12111983.0,9.9241
2026-04-17 13:00:00,12107379.0,12280902.0,12075362.0,12254929.0,39.2479
2026-04-17 14:00:00,12253903.0,12324899.0,12195346.0,12318648.0,23.9426
2026-04-17 15:00:00,12314694.0,12339899.0,12269870.0,12315669.0,18.6398
2026-04-17 16:00:00,12315461.0,12387000.0,12304314.0,12318374.0,9.241
2026-04-17 17:00:00,12318374.0,12324505.0,12219645.0,12265835.0,5.8029
2026-04-17 18:00:00,12273255.0,12273255.0,12216005.0,12218366.0,2.6887
2026-04-17 19:00:00,12230965.0,12285800.0,12215935.0,12284649.0,1.3652
2026-04-17 20:00:00,12280028.0,12310821.0,12248194.0,12273398.0,2.2194
2026-04-17 21:00:00,12274861.0,12301803.0,12269387.0,12299549.0,2.5368
2026-04-17 22:00:00,12295631.0,12304000.0,12271670.0,12275772.0,2.9947
2026-04-17 23:00:00,12271691.0,12277920.0,12220000.0,12248566.0,5.3473
2026-04-18 00:00:00,12246954.0,12267241.0,12230000.0,12253739.0,5.1792
2026-04-18 01:00:00,12254094.0,12277331.0,12249195.0,12261523.0,5.1327
2026-04-18 02:00:00,12261524.0,12293436.0,12255013.0,12280358.0,3.0825
2026-04-18 03:00:00,12279845.0,12282255.0,12233444.0,12233444.0,1.6631
2026-04-18 04:00:00,12233443.0,12256556.0,12225819.0,12256556.0,3.9127
2026-04-18 05:00:00,12256280.0,12272000.0,12254546.0,12256705.0,1.8074
2026-04-18 06:00:00,12259234.0,12272807.0,12252813.0,12260115.0,3.9739
2026-04-18 07:00:00,12260115.0,12261696.0,12230000.0,12234368.0,3.1392
2026-04-18 08:00:00,12238073.0,12243208.0,12163464.0,12197035.0,7.8705
2026-04-18 09:00:00,12198464.0,12198464.0,12153102.0,12177360.0,2.5254
2026-04-18 10:00:00,12172675.0,12172675.0,12104830.0,12104830.0,9.1413
2026-04-18 11:00:00,12104374.0,12104374.0,12042249.0,12085001.0,9.4133
2026-04-18 12:00:00,12085001.0,12125751.0,12085000.0,12116108.0,4.3272
2026-04-18 13:00:00,12116107.0,12116107.0,12055036.0,12101131.0,4.6112
2026-04-18 14:00:00,12103925.0,12122109.0,12078942.0,12118928.0,1.9621
2026-04-18 15:00:00,12118927.0,12133700.0,12093292.0,12113496.0,2.0405
2026-04-18 16:00:00,12113496.0,12113496.0,12040400.0,12067307.0,5.1311
2026-04-18 17:00:00,12069307.0,12072481.0,12050402.0,12058001.0,1.7602
2026-04-18 18:00:00,12058001.0,12058001.0,12006564.0,12021172.0,3.6376
2026-04-18 19:00:00,12029963.0,12044707.0,12017707.0,12030814.0,0.6642
2026-04-18 20:00:00,12030813.0,12051114.0,12021857.0,12046000.0,2.1561
2026-04-18 21:00:00,12043446.0,12053164.0,12028000.0,12052991.0,1.785
2026-04-18 22:00:00,12054088.0,12059899.0,12031001.0,12058001.0,2.1353
2026-04-18 23:00:00,12058001.0,12066257.0,12041305.0,12041610.0,1.6781
2026-04-19 00:00:00,12041610.0,12059959.0,12016688.0,12037067.0,3.5206
2026-04-19 01:00:00,12037018.0,12055982.0,12000000.0,12022656.0,3.5679
2026-04-19 02:00:00,12022657.0,12036795.0,11992647.0,12016316.0,5.9398
2026-04-19 03:00:00,12013114.0,12025132.0,11968979.0,12014453.0,5.6649
2026-04-19 04:00:00,12014453.0,12046790.0,12003517.0,12038722.0,3.2181
2026-04-19 05:00:00,12038721.0,12038722.0,12009536.0,12021244.0,2.0596
2026-04-19 06:00:00,12021244.0,12021244.0,11983000.0,11991512.0,3.2545
2026-04-19 07:00:00,11991511.0,11993070.0,11910000.0,11966478.0,8.5151
2026-04-19 08:00:00,11966477.0,11966477.0,11933463.0,11957828.0,2.8643
2026-04-19 09:00:00,11959330.0,11959331.0,11911054.0,11923716.0,2.1156
2026-04-19 10:00:00,11923715.0,11953615.0,11912771.0,11953615.0,8.7764
2026-04-19 11:00:00,11954636.0,12022782.0,11954636.0,12020942.0,8.9776
2026-04-19 12:00:00,12022577.0,12034380.0,11998839.0,12020000.0,4.6153
2026-04-19 13:00:00,12017000.0,12119812.0,12017000.0,12067621.0,10.6806
2026-04-19 14:00:00,12072130.0,12102998.0,12032436.0,12087116.0,5.9467
2026-04-19 15:00:00,12088343.0,12100000.0,11996000.0,12059872.0,6.6205
2026-04-19 16:00:00,12059705.0,12059705.0,11973311.0,11979810.0,6.9763
2026-04-19 17:00:00,11975806.0,11975806.0,11867036.0,11889903.0,16.1127
2026-04-19 18:00:00,11885506.0,11898932.0,11864158.0,11884669.0,3.6636
2026-04-19 19:00:00,11884641.0,11927541.0,11884641.0,11918430.0,2.0833
2026-04-19 20:00:00,11912836.0,11912836.0,11841022.0,11871567.0,2.9229
2026-04-19 21:00:00,11867032.0,11892827.0,11836424.0,11843000.0,3.8332
2026-04-19 22:00:00,11843000.0,11843000.0,11750200.0,11790569.0,14.6531
2026-04-19 23:00:00,11790000.0,11805000.0,11753014.0,11768994.0,10.4809
2026-04-20 00:00:00,11765000.0,11839033.0,11752539.0,11833327.0,8.1842
2026-04-20 01:00:00,11833326.0,11914419.0,11823441.0,11876872.0,11.0619
2026-04-20 02:00:00,11876872.0,11881117.0,11836726.0,11852682.0,5.202
2026-04-20 03:00:00,11852683.0,11883850.0,11843012.0,11878419.0,2.1825
2026-04-20 04:00:00,11879740.0,11879740.0,11850000.0,11876468.0,2.6482
2026-04-20 05:00:00,11875251.0,11875251.0,11803384.0,11823501.0,8.5286
2026-04-20 06:00:00,11826501.0,11914689.0,11824200.0,11899465.0,2.7242
2026-04-20 07:00:00,11903181.0,12001792.0,11890000.0,11906936.0,7.7816
2026-04-20 08:00:00,11908949.0,11933185.0,11884600.0,11895285.0,4.2002
2026-04-20 09:00:00,11893701.0,11977062.0,11888935.0,11950951.0,8.2315
2026-04-20 10:00:00,11954659.0,11998999.0,11942193.0,11942194.0,3.998
2026-04-20 11:00:00,11945193.0,11976308.0,11941408.0,11961636.0,2.2129
2026-04-20 12:00:00,11963477.0,12038000.0,11949346.0,11979328.0,9.6909
2026-04-20 13:00:00,11979404.0,11989658.0,11905168.0,11956685.0,9.1693
2026-04-20 14:00:00,11956693.0,12028473.0,11914187.0,11930873.0,6.6608
2026-04-20 15:00:00,11930438.0,12027522.0,11877702.0,12019978.0,7.0304
2026-04-20 16:00:00,12015506.0,12019492.0,11968757.0,11970000.0,1.0269
2026-04-20 17:00:00,11968756.0,12064763.0,11967001.0,12055694.0,5.4342
2026-04-20 18:00:00,12056763.0,12150000.0,12056763.0,12149970.0,4.4407
2026-04-20 19:00:00,12150000.0,12174899.0,12108515.0,12131998.0,2.119
2026-04-20 20:00:00,12119071.0,12169010.0,12107167.0,12125658.0,1.7018
2026-04-20 21:00:00,12124826.0,12130107.0,12039999.0,12063053.0,3.6556
2026-04-20 22:00:00,12065171.0,12093125.0,12061444.0,12073000.0,1.928
2026-04-20 23:00:00,12072321.0,12072321.0,12027142.0,12058675.0,2.7472
2026-04-21 00:00:00,12057254.0,12110947.0,12043809.0,12108959.0,4.2681
2026-04-21 01:00:00,12102202.0,12131866.0,12083417.0,12085787.0,1.901
2026-04-21 02:00:00,12086156.0,12086156.0,12037689.0,12038869.0,2.6435
2026-04-21 03:00:00,12038800.0,12058766.0,12028623.0,12057471.0,7.3705
2026-04-21 04:00:00,12057471.0,12065730.0,12042746.0,12065730.0,1.4665
2026-04-21 05:00:00,12067092.0,12089999.0,12059623.0,12065890.0,1.2607
2026-04-21 06:00:00,12065890.0,12115411.0,12058175.0,12094145.0,5.2881
2026-04-21 07:00:00,12093370.0,12147112.0,12072447.0,12123722.0,12.1333
2026-04-21 08:00:00,12121354.0,12252366.0,12121354.0,12197352.0,15.1352
2026-04-21 09:00:00,12197352.0,12206508.0,12149824.0,12172695.0,4.9172
2026-04-21 10:00:00,12172524.0,12250000.0,12172524.0,12238753.0,7.7324
2026-04-21 11:00:00,12233514.0,12233514.0,12174107.0,12188801.0,6.8184
2026-04-21 12:00:00,12188800.0,12193065.0,12072090.0,12117375.0,8.7645
2026-04-21 13:00:00,12118091.0,12131600.0,12066585.0,12089560.0,4.4799
2026-04-21 14:00:00,12089786.0,12205948.0,12067243.0,12076793.0,5.6955
2026-04-21 15:00:00,12079306.0,12114760.0,12041000.0,12096161.0,4.8012
2026-04-21 16:00:00,12097552.0,12153928.0,12097552.0,12103050.0,1.1966
2026-04-21 17:00:00,12097931.0,12100522.0,11980275.0,12050628.0,9.0452
2026-04-21 18:00:00,12050628.0,12064118.0,12027195.0,12057180.0,2.2978
2026-04-21 19:00:00,12064118.0,12094711.0,11960000.0,11979482.0,4.7204
2026-04-21 20:00:00,11981987.0,12088350.0,11981987.0,12083521.0,2.7208
2026-04-21 21:00:00,12076955.0,12084998.0,12042018.0,12052115.0,2.4644
2026-04-21 22:00:00,12052697.0,12070799.0,12024120.0,12069725.0,2.0255
2026-04-21 23:00:00,12067631.0,12187118.0,12066232.0,12177119.0,4.0072
2026-04-22 00:00:00,12179352.0,12200000.0,12151040.0,12169428.0,8.0418
2026-04-22 01:00:00,12172138.0,12183178.0,12146001.0,12165083.0,2.5184
2026-04-22 02:00:00,12167762.0,12380400.0,12161762.0,12372299.0,22.7381
2026-04-22 03:00:00,12371938.0,12386277.0,12337827.0,12360173.0,12.2813
2026-04-22 04:00:00,12360079.0,12391722.0,12340735.0,12350596.0,4.5016
2026-04-22 05:00:00,12353455.0,12489999.0,12338793.0,12419986.0,29.4423
2026-04-22 06:00:00,12419985.0,12420246.0,12402185.0,12413914.0,6.3483
2026-04-22 07:00:00,12416880.0,12442904.0,12400087.0,12432273.0,4.8653
2026-04-22 08:00:00,12429269.0,12456789.0,12429269.0,12447141.0,5.4532
2026-04-22 09:00:00,12438143.0,12462192.0,12430001.0,12434743.0,5.5091
2026-04-22 10:00:00,12434513.0,12447548.0,12415196.0,12446000.0,4.1103
2026-04-22 11:00:00,12445349.0,12479999.0,12443267.0,12467000.0,5.5488
2026-04-22 12:00:00,12467000.0,12498000.0,12443267.0,12465184.0,14.4122
2026-04-22 13:00:00,12466116.0,12542046.0,12459882.0,12542046.0,17.7239
2026-04-22 14:00:00,12542102.0,12596876.0,12511816.0,12589976.0,19.2871
2026-04-22 15:00:00,12590990.0,12648382.0,12565750.0,12638027.0,9.9208
2026-04-22 16:00:00,12638031.0,12654015.0,12536835.0,12547833.0,8.4152
2026-04-22 17:00:00,12547999.0,12586855.0,12547999.0,12555603.0,3.9001
2026-04-22 18:00:00,12570076.0,12611050.0,12561948.0,12592000.0,2.6941
2026-04-22 19:00:00,12592000.0,12592000.0,12549926.0,12573026.0,1.6262
2026-04-22 20:00:00,12569000.0,12579989.0,12500135.0,12500135.0,4.9768
2026-04-22 21:00:00,12502625.0,12559799.0,12501496.0,12550000.0,4.4586
2026-04-22 22:00:00,12550630.0,12557360.0,12512498.0,12529999.0,3.2712
2026-04-22 23:00:00,12527418.0,12528292.0,12459957.0,12462405.0,6.2906
2026-04-23 00:00:00,12462427.0,12513298.0,12374025.0,12491519.0,17.8689
2026-04-23 01:00:00,12491946.0,12495564.0,12435618.0,12482060.0,6.9786
2026-04-23 02:00:00,12483000.0,12485280.0,12386347.0,12443006.0,7.6659
2026-04-23 03:00:00,12444299.0,12444299.0,12376571.0,12407193.0,8.9573
2026-04-23 04:00:00,12406300.0,12443947.0,12405835.0,12443945.0,3.3104
2026-04-23 05:00:00,12443945.0,12478017.0,12433658.0,12469500.0,4.2158
2026-04-23 06:00:00,12466824.0,12540443.0,12466824.0,12509458.0,7.0505
2026-04-23 07:00:00,12507709.0,12510708.0,12468270.0,12473322.0,1.2946
2026-04-23 08:00:00,12475416.0,12493396.0,12432551.0,12449999.0,2.8966
2026-04-23 09:00:00,12449999.0,12449999.0,12387188.0,12417945.0,8.0575
2026-04-23 10:00:00,12417512.0,12429911.0,12350895.0,12384698.0,7.2988
2026-04-23 11:00:00,12384699.0,12445334.0,12383382.0,12428002.0,8.1146
2026-04-23 12:00:00,12428002.0,12441911.0,12397159.0,12437512.0,7.1603
2026-04-23 13:00:00,12437512.0,12445554.0,12373837.0,12388125.0,6.2073
2026-04-23 14:00:00,12388124.0,12480999.0,12377473.0,12480999.0,9.2074
2026-04-23 15:00:00,12480999.0,12549756.0,12459340.0,12512345.0,10.2689
2026-04-23 16:00:00,12519340.0,12529412.0,12465569.0,12471908.0,2.0591
2026-04-23 17:00:00,12474907.0,12478067.0,12329653.0,12431474.0,7.3816
2026-04-23 18:00:00,12429321.0,12475778.0,12421194.0,12425336.0,1.6993
2026-04-23 19:00:00,12423766.0,12454784.0,12410659.0,12432590.0,0.9055
2026-04-23 20:00:00,12432787.0,12475017.0,12421986.0,12456332.0,1.9908
2026-04-23 21:00:00,12455805.0,12473039.0,12441953.0,12454258.0,2.5393
2026-04-23 22:00:00,12457996.0,12509528.0,12457996.0,12500000.0,3.8602
2026-04-23 23:00:00,12499999.0,12509528.0,12463841.0,12507017.0,6.6404
2026-04-24 00:00:00,12507017.0,12542337.0,12504548.0,12528026.0,5.7924
2026-04-24 01:00:00,12528440.0,12540977.0,12472681.0,12538649.0,4.463
2026-04-24 02:00:00,12540977.0,12558715.0,12491562.0,12498755.0,2.1598
2026-04-24 03:00:00,12498256.0,12506808.0,12419993.0,12429040.0,10.3738
2026-04-24 04:00:00,12429040.0,12449594.0,12402184.0,12428000.0,2.8666
2026-04-24 05:00:00,12427980.0,12481664.0,12406795.0,12475719.0,2.8115
2026-04-24 06:00:00,12475718.0,12483024.0,12451102.0,12451102.0,1.4758
2026-04-24 07:00:00,12451101.0,12454274.0,12416036.0,12416036.0,2.458
2026-04-24 08:00:00,12416419.0,12471191.0,12416419.0,12453513.0,2.4845
2026-04-24 09:00:00,12453423.0,12453423.0,12400037.0,12411308.0,2.8715
2026-04-24 10:00:00,12409952.0,12430822.0,12400000.0,12428891.0,1.1666
